,Name,R1toR2,R2toR3,R3toR4,R4toR5,R5toR6,R6toR7,R7toR8,R8toR9,R9toR10
starlette,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.34
statsmodels,-0.28,-1.97,0.0,0.13,-0.13,-0.01,-0.06,-0.29,0.0
streamlink,-0.19,0.19,1.95,0.27,1.87,-0.92,-1.5,0.16,3.54
streamlit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synapse,0.0,0.0,0.0,0.12,0.66,0.0,0.13,-0.79,0.0
Synonyms,0.0,2.81,-0.34,-13.21,4.43,0.0,0.0,-4.39,-6.76
Telethon,1.56,-0.73,-1.02,0.94,-0.3,0.41,0.0,0.0,-0.03
tensor2tensor,-0.0,0.0,0.0,0.0,0.0,-1.28,0.0,-0.47,0.17
tensorboardX,2.1,2.22,-0.16,-2.83,0.27,-2.51,-1.31,-1.62,2.05
TensorLayer,-3.85,0.36,0.0,0.0,0.0,-0.09,0.0,0.76,0.0
termtosvg,-0.78,0.0,-2.56,-3.71,9.61,15.82,14.55,-18.46,0.22
textgenrnn,-0.53,0.0,-1.95,0.0,0.0,0.0,0.0,-2.03,0.0
textual,-8.42,-0.68,-0.21,0.11,0.0,0.0,0.64,0.0,0.0
thefuck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
theHarvester,11.81,-14.91,-0.51,-0.49,-0.48,8.87,0.22,0.0,0.0
thumbor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tianshou,-1.38,-0.3,2.33,0.0,1.78,-0.97,-0.48,-1.1,0.27
tinydb,0.0,-7.03,0.0,0.0,-0.46,8.06,-1.26,1.01,0.0
tpot,14.14,-6.41,6.85,-6.15,21.74,0.0,-10.05,11.17,0.0
transformers,0.0,-5.57,-4.5,-5.44,0.0,-2.81,0.0,-4.8,15.14
transitions,-1.42,0.0,-1.69,0.0,0.0,7.78,0.0,0.0,0.0
trax,1.3,0.0,0.31,-1.59,-1.76,-0.46,-0.18,-0.15,-0.34
tribler,-3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17
troposphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTS,1.6,0.65,-0.3,-0.01,4.09,-1.41,0.0,5.52,0.0
tvm,-0.92,1.48,2.27,0.0,-100.0,6871.97,-0.16,-3.14,-0.22
tweepy,0.0,-17.29,-11.14,0.0,0.0,1.91,0.0,-0.02,-0.18
twisted,0.0,0.0,0.08,0.0,0.0,0.41,0.0,0.0,0.04
typer,0.0,0.0,-11.27,-8.23,4.62,-4.41,0.0,0.0,0.0
umap,-44.56,0.0,0.0,0.0,20.57,0.0,7.67,0.11,-0.59
ungoogled-chromium,-100.0,-100.0,-100.0,6865.05,-1.82,0.75,-10.41,0.0,-4.43
uvicorn,-0.58,-0.61,0.0,0.0,0.02,0.0,1.27,0.35,-0.35
video2x,-3.38,-5.25,7.68,0.0,-1.44,0.76,-0.56,-1.52,0.0
visidata,0.0,68.69,-6.71,0.45,-7.0,2.08,-2.42,0.0,2.48
vision,-14.71,0.0,6.94,10.02,0.39,-1.95,-0.67,-5.44,-1.0
vit-pytorch,0.0,0.0,0.0,0.0,-23.52,0.0,-100.0,-100.0,7548.43
voila,1.69,0.0,0.0,0.0,0.0,-3.04,0.0,1.33,0.0
wagtail,-3.24,0.0,3.44,0.0,-0.93,0.94,0.0,0.0,0.0
walle-web,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
watchdog,0.0,4.56,0.0,-1.91,1.37,0.0,0.0,-0.3,-2.03
WeasyPrint,0.0,-0.06,-0.05,0.0,-17.62,21.2,0.0,0.0,0.0
werkzeug,2.84,0.0,0.0,-0.58,0.0,0.0,0.0,-0.08,0.0
WeRoBot,-1.14,-0.19,0.0,-0.17,0.36,0.0,-0.19,0.19,21.74
wfuzz,0.0,-100.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0
whoogle-search,11.31,25.74,-4.55,0.0,0.0,-24.3,-0.25,10.95,0.0
WSL,-100.0,-100.0,6253.26,0.0,0.0,-0.57,0.0,0.0,0.0
wxpy,-0.08,0.0,-1.46,-0.97,0.0,2.65,0.18,0.0,0.54
xonsh,-11.49,2.03,4.66,3.78,-0.38,28.17,0.0,0.0,0.0
XX-Net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yolov3,5.99,-1.64,-0.57,-3.08,-2.96,3.04,-0.0,3.61,0.16
you-get,0.41,1.13,1.15,0.0,11.85,-0.92,1.36,-2.67,-0.77
youtube-dl,-0.14,0.0,0.0,0.06,0.04,0.0,-0.04,0.07,0.0
yowsup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yt-dlp,0.0,-0.02,0.0,-0.0,0.0,0.0,-0.01,-0.03,-0.11
YT-Spammer-Purge,-9.89,-18.06,-12.16,32.8,-0.55,-0.78,-17.85,0.0,-0.2
